"convocation","gender","last_name","first_name","year","label","years"
7,1,"Петренко","Павло",1979,9,"2012-2014"
7,1,"Чернега","Роман",1979,10,"2012-2014"
7,1,"Шаблатович","Олег",1979,11,"2012-2014"
7,2,"Бережна","Ірина",1980,1,"2012-2014"
7,2,"Донець","Тетяна",1980,2,"2012-2014"
7,1,"Ванзуряк","Роман",1980,3,"2012-2014"
7,1,"Вознюк","Юрій",1980,4,"2012-2014"
7,1,"Гінка","Ярослав",1980,5,"2012-2014"
7,1,"Лабазюк","Сергій",1980,6,"2012-2014"
7,1,"Лопачак","Маркіян",1980,7,"2012-2014"
7,1,"Омельченко","Валерій",1980,8,"2012-2014"
7,1,"Пінчук","Андрій",1980,9,"2012-2014"
7,1,"Писаренко","Валерій",1980,10,"2012-2014"
7,1,"Стаднійчук","Роман",1980,11,"2012-2014"
7,1,"Бідьовка","Володимир",1981,1,"2012-2014"
7,1,"Барвіненко","Віталій",1981,2,"2012-2014"
7,1,"Мочков","Олександр",1981,3,"2012-2014"
7,1,"Шатворян","Вілен",1981,4,"2012-2014"
7,1,"Янукович","Віктор",1981,5,"2012-2014"
7,2,"Оробець","Леся",1982,1,"2012-2014"
7,1,"Лунченко","Валерій",1982,2,"2012-2014"
7,1,"Михальчишин","Юрій",1982,3,"2012-2014"
7,1,"Головко","Михайло",1983,1,"2012-2014"
7,1,"Долженков","Олександр",1983,2,"2012-2014"
7,1,"Семенюк","Артем",1983,3,"2012-2014"
7,1,"Іляшенко","Віталій",1985,1,"2012-2014"
7,1,"Бойко","Володимир",1985,2,"2012-2014"
7,1,"Присяжнюк","Олександр",1986,1,"2012-2014"
7,1,"Шугало","Роман",1986,2,"2012-2014"
7,1,"Іллєнко","Андрій",1987,1,"2012-2014"
7,1,"Фірсов","Єгор",1988,1,"2012-2014"
8,1,"Звягільський","Юхим",1933,1,"2014-2019"
8,1,"Шухевич","Юрій-Богдан",1933,2,"2014-2019"
8,1,"Богуслаєв","Вячеслав",1938,1,"2014-2019"
8,1,"Ванат","Петро",1938,2,"2014-2019"
8,1,"Іоффе","Юлій",1940,1,"2014-2019"
8,1,"Джемілєв","Мустафа",1943,1,"2014-2019"
8,1,"Король","Віктор",1948,1,"2014-2019"
8,1,"Поплавський","Михайло",1949,1,"2014-2019"
8,1,"Тарасюк","Борис",1949,2,"2014-2019"
8,1,"Кузьменко","Анатолій",1950,1,"2014-2019"
8,1,"Німченко","Василь",1950,2,"2014-2019"
8,1,"Шлемко","Дмитро",1950,3,"2014-2019"
8,1,"Заболотний","Григорій",1952,1,"2014-2019"
8,1,"Лаврик","Микола",1952,2,"2014-2019"
8,1,"Лесюк","Ярослав",1952,3,"2014-2019"
8,1,"Романовський","Олександр",1952,4,"2014-2019"
8,2,"Бахтеєва","Тетяна",1953,1,"2014-2019"
8,2,"Кужель","Олександра",1953,2,"2014-2019"
8,1,"Драюк","Сергій",1953,3,"2014-2019"
8,1,"Зварич","Роман",1953,4,"2014-2019"
8,1,"Клімов","Леонід",1953,5,"2014-2019"
8,1,"Корнацький","Аркадій",1953,6,"2014-2019"
8,1,"Матвієнко","Анатолій",1953,7,"2014-2019"
8,1,"Мороко","Юрій",1953,8,"2014-2019"
8,1,"Рабінович","Вадим",1953,9,"2014-2019"
8,1,"Река","Андрій",1953,10,"2014-2019"
8,1,"Довбенко","Михайло",1954,1,"2014-2019"
8,1,"Ківалов","Сергій",1954,2,"2014-2019"
8,1,"Мирний","Іван",1954,3,"2014-2019"
8,1,"Паламарчук","Микола",1954,4,"2014-2019"
8,1,"Пинзеник","Віктор",1954,5,"2014-2019"
8,1,"Федорук","Микола",1954,6,"2014-2019"
8,2,"Новак","Наталія",1955,1,"2014-2019"
8,1,"Воропаєв","Юрій",1955,2,"2014-2019"
8,1,"Козаченко","Леонід",1955,3,"2014-2019"
8,1,"Куліченко","Іван",1955,4,"2014-2019"
8,1,"Остапчук","Віктор",1955,5,"2014-2019"
8,1,"Тарута","Сергій",1955,6,"2014-2019"
8,1,"Бакулін","Євген",1956,1,"2014-2019"
8,1,"Вощевський","Валерій",1956,2,"2014-2019"
8,1,"Кириленко","Іван",1956,3,"2014-2019"
8,1,"Литвин","Володимир",1956,4,"2014-2019"
8,2,"Білозір","Оксана",1957,1,"2014-2019"
8,1,"Єленський","Віктор",1957,2,"2014-2019"
8,1,"Арешонков","Володимир",1957,3,"2014-2019"
8,1,"Безбах","Яків",1957,4,"2014-2019"
8,1,"Гіршфельд","Анатолій",1957,5,"2014-2019"
8,1,"Дідич","Валентин",1957,6,"2014-2019"
8,1,"Кацуба","Володимир",1957,7,"2014-2019"
8,1,"Курило","Віталій",1957,8,"2014-2019"
8,1,"Матвієнков","Сергій",1957,9,"2014-2019"
8,1,"Сабашук","Петро",1957,10,"2014-2019"
8,1,"Співаковський","Олександр",1957,11,"2014-2019"
8,1,"Чубаров","Рефат",1957,12,"2014-2019"
8,1,"Шверк","Григорій",1957,13,"2014-2019"
8,1,"Бойко","Юрій",1958,1,"2014-2019"
8,1,"Зубик","Володимир",1958,2,"2014-2019"
8,1,"Кіссе","Антон",1958,3,"2014-2019"
8,1,"Негой","Федір",1958,4,"2014-2019"
8,1,"Онуфрик","Богдан",1958,5,"2014-2019"
8,1,"Сугоняко","Олександр",1958,6,"2014-2019"
8,1,"Чумак","Віктор",1958,7,"2014-2019"
8,1,"Шурма","Ігор",1958,8,"2014-2019"
8,1,"Юрчишин","Петро",1958,9,"2014-2019"
8,2,"Єфремова","Ірина",1959,1,"2014-2019"
8,2,"Войцеховська","Світлана",1959,2,"2014-2019"
8,2,"Матіос","Марія",1959,3,"2014-2019"
8,1,"Бакуменко","Олександр",1959,4,"2014-2019"
8,1,"Березкін","Станіслав",1959,5,"2014-2019"
8,1,"Дубінін","Олександр",1959,6,"2014-2019"
8,1,"Кучер","Микола",1959,7,"2014-2019"
8,1,"Развадовський","Віктор",1959,8,"2014-2019"
8,1,"Спориш","Іван",1959,9,"2014-2019"
8,1,"Фролов","Микола",1959,10,"2014-2019"
8,2,"Денісова","Людмила",1960,1,"2014-2019"
8,2,"Ледовських","Олена",1960,2,"2014-2019"
8,2,"Тимошенко","Юлія",1960,3,"2014-2019"
8,1,"Константіновський","Вячеслав",1960,4,"2014-2019"
8,1,"Куніцин","Сергій",1960,5,"2014-2019"
8,1,"Немиря","Григорій",1960,6,"2014-2019"
8,1,"Одарченко","Юрій",1960,7,"2014-2019"
8,1,"Папієв","Михайло",1960,8,"2014-2019"
8,1,"Фельдман","Олександр",1960,9,"2014-2019"
8,1,"Білий","Олексій",1961,1,"2014-2019"
8,1,"Гринів","Ігор",1961,2,"2014-2019"
8,1,"Кірш","Олександр",1961,3,"2014-2019"
8,1,"Мартиненко","Микола",1961,4,"2014-2019"
8,1,"Ничипоренко","Валентин",1961,5,"2014-2019"
8,1,"Пресман","Олександр",1961,6,"2014-2019"
8,1,"Романюк","Роман",1961,7,"2014-2019"
8,1,"Соболєв","Сергій",1961,8,"2014-2019"
8,1,"Тимошенко","Юрій",1961,9,"2014-2019"
8,1,"Абдуллін","Олександр",1962,1,"2014-2019"
8,1,"Амельченко","Василь",1962,2,"2014-2019"
8,1,"Біловол","Олександр",1962,3,"2014-2019"
8,1,"Бригинець","Олександр",1962,4,"2014-2019"
8,1,"Вовк","Віктор",1962,5,"2014-2019"
8,1,"Домбровський","Олександр",1962,6,"2014-2019"
8,1,"Дубневич","Богдан",1962,7,"2014-2019"
8,1,"Кривохатько","Вадим",1962,8,"2014-2019"
8,1,"Кубів","Степан",1962,9,"2014-2019"
8,1,"Ларін","Сергій",1962,10,"2014-2019"
8,1,"Лопушанський","Андрій",1962,11,"2014-2019"
8,1,"Насалик","Ігор",1962,12,"2014-2019"
8,1,"Пономарьов","Олександр",1962,13,"2014-2019"
8,1,"Фаєрмарк","Сергій",1962,14,"2014-2019"
8,2,"Юзькова","Тетяна",1963,1,"2014-2019"
8,1,"Балога","Віктор",1963,2,"2014-2019"
8,1,"Гуляєв","Василь",1963,3,"2014-2019"
8,1,"Матвійчук","Едуард",1963,4,"2014-2019"
8,1,"Нечаєв","Олександр",1963,5,"2014-2019"
8,1,"Новинський","Вадим",1963,6,"2014-2019"
8,1,"Аваков","Арсен",1964,1,"2014-2019"
8,1,"Бабенко","Валерій",1964,2,"2014-2019"
8,1,"Брензович","Василь",1964,3,"2014-2019"
8,1,"Купрієнко","Олег",1964,4,"2014-2019"
8,1,"Ланьо","Михайло",1964,5,"2014-2019"
8,1,"Луценко","Юрій",1964,6,"2014-2019"
8,1,"Мартовицький","Артур",1964,7,"2014-2019"
8,1,"Скрипник","Олексій",1964,8,"2014-2019"
8,1,"Томенко","Микола",1964,9,"2014-2019"
8,1,"Турчинов","Олександр",1964,10,"2014-2019"
8,1,"Шенцев","Дмитро",1964,11,"2014-2019"
8,2,"Гриневич","Лілія",1965,1,"2014-2019"
8,2,"Констанкевич","Ірина",1965,2,"2014-2019"
8,2,"Южаніна","Ніна",1965,3,"2014-2019"
8,1,"Бобов","Геннадій",1965,4,"2014-2019"
8,1,"Буглак","Юрій",1965,5,"2014-2019"
8,1,"Квіт","Сергій",1965,6,"2014-2019"
8,1,"Кожем'якін","Андрій",1965,7,"2014-2019"
8,1,"Кононенко","Ігор",1965,8,"2014-2019"
8,1,"Марченко","Олександр",1965,9,"2014-2019"
8,1,"Мельник","Сергій",1965,10,"2014-2019"
8,1,"Мельниченко","Володимир",1965,11,"2014-2019"
8,1,"Мисик","Володимир",1965,12,"2014-2019"
8,1,"Мусій","Олег",1965,13,"2014-2019"
8,1,"Шкіря","Ігор",1965,14,"2014-2019"
8,2,"Богомолець","Ольга",1966,1,"2014-2019"
8,2,"Луценко","Ірина",1966,2,"2014-2019"
8,1,"Балога","Іван",1966,3,"2014-2019"
8,1,"Жолобецький","Олександр",1966,4,"2014-2019"
8,1,"Кулініч","Олег",1966,5,"2014-2019"
8,1,"Пашинський","Сергій",1966,6,"2014-2019"
8,1,"Ревега","Олександр",1966,7,"2014-2019"
8,1,"Чекіта","Геннадій",1966,8,"2014-2019"
8,1,"Шуфрич","Нестор",1966,9,"2014-2019"
8,2,"Подоляк","Ірина",1967,1,"2014-2019"
8,1,"Андрієвський","Дмитро",1967,2,"2014-2019"
8,1,"Барна","Олег",1967,3,"2014-2019"
8,1,"Власенко","Сергій",1967,4,"2014-2019"
8,1,"Герега","Олександр",1967,5,"2014-2019"
8,1,"Діденко","Ігор",1967,6,"2014-2019"
8,1,"Деркач","Андрій",1967,7,"2014-2019"
8,1,"Жданов","Ігор",1967,8,"2014-2019"
8,1,"Кришин","Олег",1967,9,"2014-2019"
8,1,"Куренной","Володимир",1967,10,"2014-2019"
8,1,"Молоток","Ігор",1967,11,"2014-2019"
8,1,"Петьовка","Василь",1967,12,"2014-2019"
8,1,"Савчук","Юрій",1967,13,"2014-2019"
8,1,"Єремеєв","Ігор",1968,1,"2014-2019"
8,1,"Івахів","Степан",1968,2,"2014-2019"
8,1,"Атрошенко","Владислав",1968,3,"2014-2019"
8,1,"Кириленко","В'ячеслав",1968,4,"2014-2019"
8,1,"Княжицький","Микола",1968,5,"2014-2019"
8,1,"Кривенко","Вадим",1968,6,"2014-2019"
8,1,"Ксенжук","Олександр",1968,7,"2014-2019"
8,1,"Побер","Ігор",1968,8,"2014-2019"
8,1,"Ткачук","Геннадій",1968,9,"2014-2019"
8,2,"Бабак","Альона",1969,1,"2014-2019"
8,2,"Колганова","Олена",1969,2,"2014-2019"
8,1,"Антонищак","Андрій",1969,3,"2014-2019"
8,1,"Артеменко","Андрій",1969,4,"2014-2019"
8,1,"Балицький","Євген",1969,5,"2014-2019"
8,1,"Березюк","Олег",1969,6,"2014-2019"
8,1,"Бухарєв","Владислав",1969,7,"2014-2019"
8,1,"Васюник","Ігор",1969,8,"2014-2019"
8,1,"Горбунов","Олександр",1969,9,"2014-2019"
8,1,"Горват","Роберт",1969,10,"2014-2019"
8,1,"Дубневич","Ярослав",1969,11,"2014-2019"
8,1,"Клюєв","Сергій",1969,12,"2014-2019"
8,1,"Кобцев","Михайло",1969,13,"2014-2019"
8,1,"Ковальчук","Віталій",1969,14,"2014-2019"
8,1,"Лапін","Ігор",1969,15,"2014-2019"
8,1,"Мельничук","Іван",1969,16,"2014-2019"
8,1,"Недава","Олег",1969,17,"2014-2019"
8,1,"Онищенко","Олександр",1969,18,"2014-2019"
8,1,"Рибчинський","Євген",1969,19,"2014-2019"
8,1,"Розенблат","Борислав",1969,20,"2014-2019"
8,1,"Сажко","Сергій",1969,21,"2014-2019"
8,1,"Чепинога","Віталій",1969,22,"2014-2019"
8,2,"Кондратюк","Олена",1970,1,"2014-2019"
8,2,"Корчинська","Оксана",1970,2,"2014-2019"
8,1,"Береза","Юрій",1970,3,"2014-2019"
8,1,"Бриченко","Ігор",1970,4,"2014-2019"
8,1,"Дирів","Анатолій",1970,5,"2014-2019"
8,1,"Добкін","Михайло",1970,6,"2014-2019"
8,1,"Котвіцький","Ігор",1970,7,"2014-2019"
8,1,"Лівік","Олександр",1970,8,"2014-2019"
8,1,"Мірошниченко","Юрій",1970,9,"2014-2019"
8,1,"Матейченко","Костянтин",1970,10,"2014-2019"
8,1,"Нестеренко","Вадим",1970,11,"2014-2019"
8,1,"Розенко","Павло",1970,12,"2014-2019"
8,1,"Рудик","Сергій",1970,13,"2014-2019"
8,1,"Тіміш","Григорій",1970,14,"2014-2019"
8,1,"Третьяков","Олександр",1970,15,"2014-2019"
8,1,"Шипко","Андрій",1970,16,"2014-2019"
8,1,"Яриніч","Костянтин",1970,17,"2014-2019"
8,2,"Геращенко","Ірина",1971,1,"2014-2019"
8,1,"Велікін","Олег",1971,2,"2014-2019"
8,1,"Гальченко","Андрій",1971,3,"2014-2019"
8,1,"Гарбуз","Юрій",1971,4,"2014-2019"
8,1,"Гудзенко","Віталій",1971,5,"2014-2019"
8,1,"Денисенко","Анатолій",1971,6,"2014-2019"
8,1,"Дехтярчук","Олександр",1971,7,"2014-2019"
8,1,"Кіт","Андрій",1971,8,"2014-2019"
8,1,"Міщенко","Сергій",1971,9,"2014-2019"
8,1,"Мамчур","Юлій",1971,10,"2014-2019"
8,1,"Мартиняк","Сергій",1971,11,"2014-2019"
8,1,"Медуниця","Олег",1971,12,"2014-2019"
8,1,"Парубій","Андрій",1971,13,"2014-2019"
8,1,"Святаш","Дмитро",1971,14,"2014-2019"
8,1,"Скуратовський","Сергій",1971,15,"2014-2019"
8,1,"Сольвар","Руслан",1971,16,"2014-2019"
8,1,"Сочка","Олександр",1971,17,"2014-2019"
8,1,"Супруненко","Олександр",1971,18,"2014-2019"
8,1,"Фурсін","Іван",1971,19,"2014-2019"
8,1,"Шевченко","Олександр",1971,20,"2014-2019"
8,1,"Ярош","Дмитро",1971,21,"2014-2019"
8,2,"Бойко","Олена",1972,1,"2014-2019"
8,2,"Климпуш-Цинцадзе","Іванна",1972,2,"2014-2019"
8,1,"Богдан","Руслан",1972,3,"2014-2019"
8,1,"Величкович","Микола",1972,4,"2014-2019"
8,1,"Герасимов","Артур",1972,5,"2014-2019"
8,1,"Гулак","Олександр",1972,6,"2014-2019"
8,1,"Заставний","Роман",1972,7,"2014-2019"
8,1,"Козак","Тарас",1972,8,"2014-2019"
8,1,"Колєсніков","Дмитро",1972,9,"2014-2019"
8,1,"Лук'янчук","Руслан",1972,10,"2014-2019"
8,1,"Льовочкін","Сергій",1972,11,"2014-2019"
8,1,"Ляшко","Олег",1972,12,"2014-2019"
8,1,"Мірошніченко","Іван",1972,13,"2014-2019"
8,1,"Мельничук","Сергій",1972,14,"2014-2019"
8,1,"Мепарішвілі","Хвича",1972,15,"2014-2019"
8,1,"Мосійчук","Ігор",1972,16,"2014-2019"
8,1,"Підберезняк","Вадим",1972,17,"2014-2019"
8,1,"Попов","Ігор",1972,18,"2014-2019"
8,1,"Савка","Іван",1972,19,"2014-2019"
8,1,"Семерак","Остап",1972,20,"2014-2019"
8,1,"Скорик","Микола",1972,21,"2014-2019"
8,1,"Солод","Юрій",1972,22,"2014-2019"
8,1,"Сташук","Віталій",1972,23,"2014-2019"
8,1,"Тимчук","Дмитро",1972,24,"2014-2019"
8,1,"Тригубенко","Сергій",1972,25,"2014-2019"
8,1,"Філатов","Борис",1972,26,"2014-2019"
8,1,"Хлань","Сергій",1972,27,"2014-2019"
8,1,"Шаповалов","Юрій",1972,28,"2014-2019"
8,1,"Євтушок","Сергій",1973,1,"2014-2019"
8,1,"Іванчук","Андрій",1973,2,"2014-2019"
8,1,"Іщенко","Валерій",1973,3,"2014-2019"
8,1,"Бандуров","Володимир",1973,4,"2014-2019"
8,1,"Бондар","Михайло",1973,5,"2014-2019"
8,1,"Бублик","Юрій",1973,6,"2014-2019"
8,1,"Вадатурський","Андрій",1973,7,"2014-2019"
8,1,"Гвоздьов","Михайло",1973,8,"2014-2019"
8,1,"Давиденко","Валерій",1973,9,"2014-2019"
8,1,"Денисенко","Андрій",1973,10,"2014-2019"
8,1,"Дерев'янко","Юрій",1973,11,"2014-2019"
8,1,"Дмитренко","Олег",1973,12,"2014-2019"
8,1,"Дубіль","Валерій",1973,13,"2014-2019"
8,1,"Дунаєв","Сергій",1973,14,"2014-2019"
8,1,"Куліч","Валерій",1973,15,"2014-2019"
8,1,"Купрій","Віталій",1973,16,"2014-2019"
8,1,"Лаврик","Олег",1973,17,"2014-2019"
8,1,"Маркевич","Ярослав",1973,18,"2014-2019"
8,1,"Павлов","Костянтин",1973,19,"2014-2019"
