"convocation","gender","last_name","first_name","year","years","start","age_at_start","full_name","label"
1,1,"Пустовойтенко","Валерій",1947,"1990-1994","1990",43,"Валерій Пустовойтенко",22
1,1,"Баландюк","Микола",1947,"1990-1994","1990",43,"Микола Баландюк",23
1,2,"Гуменюк","Марія",1948,"1990-1994","1990",42,"Марія Гуменюк",1
1,1,"Кондратьєв","Ярослав",1948,"1990-1994","1990",42,"Ярослав Кондратьєв",2
1,1,"Чураков","Валерій",1948,"1990-1994","1990",42,"Валерій Чураков",3
1,1,"Рибін","Олександр",1948,"1990-1994","1990",42,"Олександр Рибін",4
1,1,"Борейко","Михайло",1948,"1990-1994","1990",42,"Михайло Борейко",5
1,1,"Панасюк","Федір",1948,"1990-1994","1990",42,"Федір Панасюк",6
1,1,"Андрощук","Василь",1948,"1990-1994","1990",42,"Василь Андрощук",7
1,1,"Зінченко","Арсен",1948,"1990-1994","1990",42,"Арсен Зінченко",8
1,1,"Демидов","Григорій",1948,"1990-1994","1990",42,"Григорій Демидов",9
1,1,"Маслов","Михайло",1948,"1990-1994","1990",42,"Михайло Маслов",10
1,1,"Павлюк","Степан",1948,"1990-1994","1990",42,"Степан Павлюк",11
1,1,"Толубко","Володимир",1948,"1990-1994","1990",42,"Володимир Толубко",12
1,1,"Степенко","Василь",1948,"1990-1994","1990",42,"Василь Степенко",13
1,1,"Пилипчук","Володимир",1948,"1990-1994","1990",42,"Володимир Пилипчук",14
1,1,"Юрченко","Анатолій",1948,"1990-1994","1990",42,"Анатолій Юрченко",15
1,1,"Тимчук","Сергій",1948,"1990-1994","1990",42,"Сергій Тимчук",16
1,1,"Скальський","Василь",1948,"1990-1994","1990",42,"Василь Скальський",17
1,1,"Полях","Віталій",1948,"1990-1994","1990",42,"Віталій Полях",18
1,1,"Лісовенко","Василь",1948,"1990-1994","1990",42,"Василь Лісовенко",19
1,1,"Бабанський","Юрій",1948,"1990-1994","1990",42,"Юрій Бабанський",20
1,1,"Ягоферов","Анатолій",1948,"1990-1994","1990",42,"Анатолій Ягоферов",21
1,1,"Євтухов","Василь",1948,"1990-1994","1990",42,"Василь Євтухов",22
1,1,"Головко","Юрій",1948,"1990-1994","1990",42,"Юрій Головко",23
1,1,"Медвєдєв","Володимир",1948,"1990-1994","1990",42,"Володимир Медвєдєв",24
1,1,"Півень","Микола",1949,"1990-1994","1990",41,"Микола Півень",1
1,1,"Пауль","Віктор",1949,"1990-1994","1990",41,"Віктор Пауль",2
1,1,"Родигін","Валерій",1949,"1990-1994","1990",41,"Валерій Родигін",3
1,1,"Романчук","Володимир",1949,"1990-1994","1990",41,"Володимир Романчук",4
1,1,"Михайлюк","Василь",1949,"1990-1994","1990",41,"Василь Михайлюк",5
1,1,"Колісниченко","Микола",1949,"1990-1994","1990",41,"Микола Колісниченко",6
1,1,"Башкіров","Михайло",1949,"1990-1994","1990",41,"Михайло Башкіров",7
1,1,"Сватков","Леонід",1949,"1990-1994","1990",41,"Леонід Сватков",8
1,1,"Руденко","Василь",1949,"1990-1994","1990",41,"Василь Руденко",9
1,1,"Сербін","Юрій",1949,"1990-1994","1990",41,"Юрій Сербін",10
1,1,"Батюшко","Стефан",1949,"1990-1994","1990",41,"Стефан Батюшко",11
1,1,"Колєснік","Олексій",1949,"1990-1994","1990",41,"Олексій Колєснік",12
1,1,"Усатенко","Володимир",1949,"1990-1994","1990",41,"Володимир Усатенко",13
1,1,"Марков","Борис",1949,"1990-1994","1990",41,"Борис Марков",14
1,1,"Петін","Володимир",1949,"1990-1994","1990",41,"Володимир Петін",15
1,1,"Бортник","Володимир",1949,"1990-1994","1990",41,"Володимир Бортник",16
1,1,"Свідерський","Федір",1949,"1990-1994","1990",41,"Федір Свідерський",17
1,1,"Тихонов","Віктор",1949,"1990-1994","1990",41,"Віктор Тихонов",18
1,1,"Правденко","Сергій",1949,"1990-1994","1990",41,"Сергій Правденко",19
1,1,"Гусєв","Віктор",1950,"1990-1994","1990",40,"Віктор Гусєв",1
1,1,"Мороз","Олександр",1950,"1990-1994","1990",40,"Олександр Мороз",2
1,1,"Дубенков","Геннадій",1950,"1990-1994","1990",40,"Геннадій Дубенков",3
1,1,"Мотюк","Мирослав",1950,"1990-1994","1990",40,"Мирослав Мотюк",4
1,1,"Московка","Володимир",1950,"1990-1994","1990",40,"Володимир Московка",5
1,1,"Голобородько","Олександр",1950,"1990-1994","1990",40,"Олександр Голобородько",6
1,1,"Лебедик","Петро",1950,"1990-1994","1990",40,"Петро Лебедик",7
1,1,"Пискуновський","Костянтин",1950,"1990-1994","1990",40,"Костянтин Пискуновський",8
1,1,"Гудима","Олександр",1950,"1990-1994","1990",40,"Олександр Гудима",9
1,1,"Бойко","Іван",1950,"1990-1994","1990",40,"Іван Бойко",10
1,1,"Борзих","Олександр",1950,"1990-1994","1990",40,"Олександр Борзих",11
1,1,"Істратенко","Микола",1950,"1990-1994","1990",40,"Микола Істратенко",12
1,1,"Байрака","Михайло",1950,"1990-1994","1990",40,"Михайло Байрака",13
1,2,"Сівкова","Лідія",1951,"1990-1994","1990",39,"Лідія Сівкова",1
1,1,"Хилюк","Олексій",1951,"1990-1994","1990",39,"Олексій Хилюк",2
1,1,"Яценко","Володимир",1951,"1990-1994","1990",39,"Володимир Яценко",3
1,1,"Слєсаренко","Віктор",1951,"1990-1994","1990",39,"Віктор Слєсаренко",4
1,1,"Костенко","Юрій",1951,"1990-1994","1990",39,"Юрій Костенко",5
1,1,"Бердніков","Олександр",1951,"1990-1994","1990",39,"Олександр Бердніков",6
1,1,"Поджаров","Іван",1951,"1990-1994","1990",39,"Іван Поджаров",7
1,1,"Савельєв","Олег",1951,"1990-1994","1990",39,"Олег Савельєв",8
1,1,"Білий","Василь",1951,"1990-1994","1990",39,"Василь Білий",9
1,1,"Шершун","Микола",1951,"1990-1994","1990",39,"Микола Шершун",10
1,1,"Кушнарьов","Євген",1951,"1990-1994","1990",39,"Євген Кушнарьов",11
1,1,"Поворозник","Володимир",1951,"1990-1994","1990",39,"Володимир Поворозник",12
1,1,"Криволап","Володимир",1951,"1990-1994","1990",39,"Володимир Криволап",13
1,1,"Портной","Володимир",1951,"1990-1994","1990",39,"Володимир Портной",14
1,1,"Маслюк","Геннадій",1952,"1990-1994","1990",38,"Геннадій Маслюк",1
1,1,"Заєць","Іван",1952,"1990-1994","1990",38,"Іван Заєць",2
1,1,"Андріяка","Олександр",1952,"1990-1994","1990",38,"Олександр Андріяка",3
1,1,"Шишкін","Віктор",1952,"1990-1994","1990",38,"Віктор Шишкін",4
1,1,"Чобіт","Дмитро",1952,"1990-1994","1990",38,"Дмитро Чобіт",5
1,1,"Ярчук","Микола",1952,"1990-1994","1990",38,"Микола Ярчук",6
1,1,"Стешенко","Олександр",1952,"1990-1994","1990",38,"Олександр Стешенко",7
1,1,"Бадов","Володимир",1952,"1990-1994","1990",38,"Володимир Бадов",8
1,2,"Богатирьова","Раїса",1953,"1990-1994","1990",37,"Раїса Богатирьова",1
1,1,"Лазаренко","Павло",1953,"1990-1994","1990",37,"Павло Лазаренко",2
1,1,"Топалов","Валерій",1953,"1990-1994","1990",37,"Валерій Топалов",3
1,1,"Під'яблонський","Михайло",1953,"1990-1994","1990",37,"Михайло Під'яблонський",4
1,1,"Сугоняко","Олександр",1953,"1990-1994","1990",37,"Олександр Сугоняко",5
1,1,"Мельничук","Віталій",1953,"1990-1994","1990",37,"Віталій Мельничук",6
1,1,"Кондряков","Олександр",1953,"1990-1994","1990",37,"Олександр Кондряков",7
1,1,"Цеков","Сергій",1953,"1990-1994","1990",37,"Сергій Цеков",8
1,1,"Матвієнко","Анатолій",1953,"1990-1994","1990",37,"Анатолій Матвієнко",9
1,1,"Піскун","Олександр",1953,"1990-1994","1990",37,"Олександр Піскун",10
1,1,"Марченко","Володимир",1953,"1990-1994","1990",37,"Володимир Марченко",11
1,1,"Головатий","Сергій",1954,"1990-1994","1990",36,"Сергій Головатий",1
1,1,"Панченко","Володимир",1954,"1990-1994","1990",36,"Володимир Панченко",2
1,1,"Пинзеник","Віктор",1954,"1990-1994","1990",36,"Віктор Пинзеник",3
1,1,"Кінах","Анатолій",1954,"1990-1994","1990",36,"Анатолій Кінах",4
1,1,"Бойко","Богдан",1954,"1990-1994","1990",36,"Богдан Бойко",5
1,1,"Даниленко","Володимир",1954,"1990-1994","1990",36,"Володимир Даниленко",6
1,1,"Негода","Володимир",1954,"1990-1994","1990",36,"Володимир Негода",7
1,1,"Чародєєв","Олександр",1955,"1990-1994","1990",35,"Олександр Чародєєв",1
1,1,"Ізмалков","Валерій",1955,"1990-1994","1990",35,"Валерій Ізмалков",2
1,1,"Шлемко","Володимир",1955,"1990-1994","1990",35,"Володимир Шлемко",3
1,1,"Батіг","Михайло",1955,"1990-1994","1990",35,"Михайло Батіг",4
1,1,"Чебан","Олександр",1955,"1990-1994","1990",35,"Олександр Чебан",5
1,1,"Колінець","Володимир",1955,"1990-1994","1990",35,"Володимир Колінець",6
1,1,"Філенко","Володимир",1955,"1990-1994","1990",35,"Володимир Філенко",7
1,1,"Церт","Микола",1955,"1990-1994","1990",35,"Микола Церт",8
1,1,"Шведенко","Микола",1955,"1990-1994","1990",35,"Микола Шведенко",9
1,1,"Барабаш","Олександр",1955,"1990-1994","1990",35,"Олександр Барабаш",10
1,1,"Толстоухов","Анатолій",1956,"1990-1994","1990",34,"Анатолій Толстоухов",1
1,1,"Дашивець","Григорій",1956,"1990-1994","1990",34,"Григорій Дашивець",2
1,1,"Бойко","Іван",1956,"1990-1994","1990",34,"Іван Бойко",3
1,1,"Костицький","Василь",1956,"1990-1994","1990",34,"Василь Костицький",4
1,1,"Шовкошитний","Володимир",1956,"1990-1994","1990",34,"Володимир Шовкошитний",5
1,1,"Дума","Зіновій",1956,"1990-1994","1990",34,"Зіновій Дума",6
1,1,"Поровський","Микола",1956,"1990-1994","1990",34,"Микола Поровський",7
1,1,"Воробйов","Олександр",1956,"1990-1994","1990",34,"Олександр Воробйов",8
1,1,"Грищенко","Іван",1956,"1990-1994","1990",34,"Іван Грищенко",9
1,2,"Яхеєва","Тетяна",1957,"1990-1994","1990",33,"Тетяна Яхеєва",1
1,1,"Шеховцов","Олексій",1957,"1990-1994","1990",33,"Олексій Шеховцов",2
1,1,"Макар","Іван",1957,"1990-1994","1990",33,"Іван Макар",3
1,2,"Завадська","Катерина",1958,"1990-1994","1990",32,"Катерина Завадська",1
1,1,"Рябоконь","Олександр",1958,"1990-1994","1990",32,"Олександр Рябоконь",2
1,1,"Червоній","Василь",1958,"1990-1994","1990",32,"Василь Червоній",3
1,1,"Ткачук","Анатолій",1958,"1990-1994","1990",32,"Анатолій Ткачук",4
1,1,"Івасюк","Валерій",1958,"1990-1994","1990",32,"Валерій Івасюк",5
1,1,"Ємець","Олександр",1959,"1990-1994","1990",31,"Олександр Ємець",1
1,1,"Хоменко","Володимир",1959,"1990-1994","1990",31,"Володимир Хоменко",2
1,1,"Плосконос","Ігор",1959,"1990-1994","1990",31,"Ігор Плосконос",3
1,1,"Локтєв","Сергій",1960,"1990-1994","1990",30,"Сергій Локтєв",1
